보광사,지역사찰,충청남도,보령시,동대동,126.6074037,36.35089649
보령사,지역사찰,충청북도,충주시,노은면,127.7730259,37.04477108
지장사,지역사찰,강원도,강릉시,사천면,128.8193403,37.79638872
대경사,지역사찰,경상남도,함양군,백전면,127.6542469,35.5723506
탈방,토속/특산물/기념품매장,서울특별시,종로구,관훈동,126.9844545,37.57441468
한마음선원,지역사찰,경상남도,김해시,진영읍,128.7102161,35.28955831
용주사,지역사찰,경상남도,양산시,상북면,129.0694681,35.4248088
문화공예사,토속/특산물/기념품매장,전라북도,전주시 완산구,서노송동,127.1429623,35.82776189
우리절연화사,지역사찰,경상북도,영덕군,축산면,129.3992895,36.50844754
약수암포교원,지역사찰,부산광역시,연제구,거제동,129.0728687,35.1963546
정토법당,지역사찰,경상북도,경주시,성동동,129.2150035,35.84597538
송악사,지역사찰,경기도,평택시,비전동,127.0896691,37.00116358
청운사,지역사찰,충청북도,진천군,진천읍,127.3698632,36.83390003
하나로,토속/특산물/기념품매장,전라남도,순천시,해룡면,127.5302764,34.94885472
용천암,지역사찰,대전광역시,동구,소제동,127.4385342,36.33273609
수미정사,지역사찰,인천광역시,미추홀구,문학동,126.6861978,37.44134916
덕인사,지역사찰,충청북도,충주시,동량면,127.9619137,37.03348303
염주암,지역사찰,부산광역시,부산진구,부암동,129.0497452,35.16594583
천풍사,지역사찰,경상북도,포항시 남구,구룡포읍,129.5589607,36.00077266
법우사,지역사찰,경상북도,영주시,하망동,128.6357405,36.82363094
천왕사,지역사찰,경기도,평택시,통복동,127.0843551,36.99810996
강변농원,관광농원/허브마을,경기도,남양주시,조안면,127.3287657,37.57742608
늘푸르니,토속/특산물/기념품매장,경상북도,울릉군,서면,130.8014205,37.51183817
호가원,관광농원/허브마을,전라남도,담양군,봉산면,126.9611141,35.27151647
신성리지구,일반관광지,충청남도,서천군,한산면,126.8618597,36.06830067
마츄피츄,지역호수/저수지,서울특별시,강서구,화곡동,126.8532657,37.55240912
수목원테마파크,일반관광지,제주특별자치도,제주시,연동,126.4874201,33.4707498
당산해수욕장,해수욕장,충청남도,보령시,오천면,126.2678366,36.27172211
원앙폭포,폭포/계곡,제주특별자치도,서귀포시,상효동,126.5811049,33.30010266
리바트탄소중립의숲,일반관광지,경기도,평택시,청북읍,126.9195922,37.03493554
통진향교,서원/향교/서당,경기도,김포시,월곶면,126.5501947,37.71694737
고암서원,서원/향교/서당,전라북도,정읍시,하모동,126.8232171,35.5711455
서원양행,서원/향교/서당,충청남도,예산군,오가면,126.8200309,36.67976309
해태서원,서원/향교/서당,서울특별시,관악구,신림동,126.9410582,37.47297788
서당,서원/향교/서당,경상북도,안동시,와룡면,128.7365828,36.62343876
영동자풍서당,서원/향교/서당,충청북도,영동군,양강면,127.7008425,36.13972332
장암서당경로당,서원/향교/서당,충청북도,청주시 서원구,장암동,127.4822651,36.58534268
개덕폭포,폭포/계곡,충청남도,금산군,추부면,127.5313827,36.22922058
고원통계곡,폭포/계곡,강원도,인제군,서화면,128.1248458,38.22224014
다덕약수관광지,일반관광지,경상북도,봉화군,봉성면,128.8272561,36.91412984
진도개테마파크,일반관광지,전라남도,진도군,진도읍,126.2788103,34.48306907
디보빌리지,일반관광지,서울특별시,강남구,도곡동,127.0517255,37.48883816
아라쉼터,일반관광지,경기도,김포시,고촌읍,126.7766553,37.58849538
태경딸기농원,관광농원/허브마을,충청남도,논산시,광석면,127.1230416,36.24015087
벽룡사,지역사찰,서울특별시,관악구,신림동,126.9169113,37.48896574
별난수목원,휴양림/수목원,경기도,용인시 처인구,백암면,127.4201409,37.12690627
북한강유원지,일반유원지/일반놀이공원,경기도,가평군,가평읍,127.5229189,37.83079958
난정저수지,지역호수/저수지,인천광역시,강화군,교동면,126.2268562,37.78392253
동아중국식품,토속/특산물/기념품매장,전라북도,군산시,오식도동,126.564905,35.96413554
보양사,지역사찰,경상북도,봉화군,봉화읍,128.7461613,36.88673939
곤충농장,관광농원/허브마을,충청북도,충주시,중앙탑면,127.8654369,37.01525101
곰소소라네젓갈,토속/특산물/기념품매장,전라북도,부안군,진서면,126.6063598,35.58667064
바보사거리디자인거리,먹거리/패션거리,울산광역시,남구,무거동,129.2604055,35.54262454
신창간이해변,해수욕장,경상북도,포항시 남구,장기면,129.5249499,35.8904365
운주사,지역사찰,전라북도,정읍시,산외면,127.0857907,35.59875667
약천사,지역사찰,충청남도,금산군,복수면,127.3855859,36.22596071
회문사,지역사찰,전라북도,임실군,덕치면,127.1497075,35.51780016
정모시쉼터,일반관광지,제주특별자치도,서귀포시,서귀동,126.5717936,33.2466957
매봉산바람의언덕,일반관광지,강원도,태백시,창죽동,128.9643858,37.21519478
속초설악로데오거리,먹거리/패션거리,강원도,속초시,금호동,128.5900404,38.20245823
